BOOK_ID,Senti_S1,Senti_S2,Senti_S3,Senti_E1,Senti_E2,Senti_E3,S_count,Avg_S_len,Flesch,W_count,Noun_Cnt
pg42174,107.25668056223611,110.39852304558187,97.89224543572371,111.24858276643992,120.15263605442176,114.53760356023288,2343,19.597524541186512,69.65,45917,249
pg42320,113.55211406096362,113.28801720766006,120.48145517676767,127.97777777777779,98.81635154061624,98.88255086071987,4145,15.461761158021712,74.12,64089,264
pg42423,107.42442874585731,112.00268781287299,107.2182239057239,122.21848432691806,127.86429086786231,112.82591540404039,4769,16.446424827007757,75.64,78433,334
pg42462,114.43452380952381,107.49122562025788,109.73259032634033,110.08001405810684,117.32618619004758,110.32212802629469,4679,23.901047232314596,70.57,111833,503
pg42491,121.21166599723301,117.73371748371748,117.52040608101213,107.8298611111111,123.37993025493023,104.73637566137566,2164,25.09426987060998,41.71,54304,329
pg42492,120.11507936507937,120.88128772635815,116.43540595689032,124.17898116972191,109.184391996892,123.60119047619047,2508,23.086921850079744,44.75,57902,379
pg42493,92.53993369499698,98.83573664207466,99.89787581699346,117.76261815587658,101.81313131313132,112.2339593114241,2765,20.927305605786618,51.14,57864,266
pg42496,112.66306755260244,111.45171957671958,105.88840495547814,110.59067234848486,108.74191919191918,108.74323593073593,2817,15.543840965566206,76.86,43787,273
pg42498,104.57242063492063,103.81973339497613,102.71883960195649,106.22714322714322,111.29020807724513,106.73466888916327,3329,13.589966957044158,79.5,45241,264
pg42499,108.78610741110741,113.00274725274726,118.52004219409282,124.22383642722625,119.04971988795519,115.60455599014921,3106,14.975209272376047,77.67,46513,239
pg42519,106.00646879756468,111.42417351687016,110.43121693121694,111.96690766278394,103.63086795001688,100.26587301587301,5852,13.200956937799043,80.21,77252,419
pg42533,105.04231636755907,102.59800521448248,102.56307460655287,113.16116231438811,106.93189720332576,107.07756494713017,4654,11.509239363987968,83.36,53564,249
pg42534,102.96239837398373,105.43868365676876,107.54918265495188,98.20253164556962,91.61594424094423,103.96954796411318,5094,10.480761680408323,83.86,53389,199
pg42536,99.02221119929453,111.52436527436527,110.44271370164228,106.95153590701536,110.97559149445941,102.64838685361073,7893,12.43392879766882,86.13,98141,272
pg42581,102.74084475615088,104.03815983757845,97.23378714683064,108.69594964422551,112.59562994476786,112.20390913099246,2769,7.672806067172265,84.37,21246,426
pg426,104.08974044283323,108.27449735449734,112.36445025164537,105.08708938120704,108.54166666666667,106.27376096126096,2717,18.56716967243283,-8.71,50447,322
pg42714,114.70489404478168,106.40028952528952,110.77567693744163,107.30013060076351,111.72413793103448,112.45039682539684,5694,11.138215665612925,76.35,63421,282
pg42750,106.44975262832406,109.47757335257336,91.44014550264549,104.35008150285927,105.7628713878714,100.50628678437667,2423,13.928600907965333,79.9,33749,139
pg42751,107.06992081992081,108.50439854656722,112.39121372454706,111.93228259607571,109.56228146853147,107.5312447786132,2143,15.982267848810078,77.16,34250,200
pg42752,109.87365444261997,112.07709750566895,115.89181818181817,99.81749181153943,109.9510101010101,98.64872568745808,2365,14.024524312896405,78.38,33168,197
pg42763,119.83502791068581,110.43198431685272,115.46460255251465,109.17628667628667,112.26380563880562,107.70610698824984,5597,13.998213328568877,78.48,78348,723
pg42772,99.44688380402667,108.654990767894,111.47275132275132,111.60102453102452,108.08239612621055,112.34921085858586,5329,14.752298742728467,73.21,78615,506
pg42807,106.51783625730995,113.89148629148629,122.62336093857833,118.10685491878152,125.95342800830606,109.9865720699054,3703,17.028895490143128,69.86,63058,531
pg42905,101.00809800664452,108.75218253968255,109.9447303220888,112.99820112320114,113.55079167407935,119.46108919210184,2906,15.56641431520991,77.77,45236,297
pg42906,105.9223085657512,100.5538788285267,107.4248746671427,109.69618395303327,114.72794784580498,104.36506692541174,2714,16.364775239498893,76.05,44414,216
pg42907,114.32425444925445,115.25195901145268,118.69332421964,109.524239241151,116.75802879291251,104.38265306122449,2469,16.828675577156744,76.25,41550,164
pg42926,108.45170247693183,109.93096047942987,106.87681616628986,110.81078162578162,108.28237865194387,104.47513255389968,6904,15.574739281575898,75.54,107528,501
pg43037,117.54629629629629,121.0892776377851,111.38964876730834,107.47912020639293,107.20683396464645,118.30076559243226,7711,13.571780573207107,75.64,104652,661
pg43080,117.06281009705665,109.05444087747458,105.83393595041322,111.50022045855378,106.90290178571429,118.6220238095238,560,23.90714285714286,59.98,13388,192
pg43162,110.64560564663024,114.64416786916787,111.14239514239515,120.49541941976152,114.40165945165946,117.33042046605875,7063,17.469347302845815,67.32,123386,483
pg43190,96.37286486123695,108.3080808080808,111.67601126472093,104.30181818181819,111.6087962962963,111.90386584741422,8933,16.699876861076905,74.93,149180,547
pg43449,114.13205775705775,108.79125896934116,108.97456247456248,96.86111111111111,111.69312169312168,106.03866534194404,2887,14.457568410114305,79.5,41739,258
pg43489,104.71203191747746,114.98256373256372,116.10446160446162,114.63981924508239,107.30373219775393,112.24117507699599,9168,16.068390052356023,70.67,147315,735
pg43498,117.61087691044587,115.5488991295443,117.06944444444444,114.07478632478632,115.0940170940171,115.30920652306193,2953,23.518455807653233,69.86,69450,512
pg43499,114.05012771392083,107.92887667887668,128.78645833333334,112.34207952541286,110.83263888888891,114.93835529549816,2419,26.149648615130218,69.55,63256,424
pg43716,109.6659090909091,98.38034283723938,112.6740145819093,111.21020550330896,102.5983134920635,117.0708406819518,5512,17.243831640058055,62.04,95048,447
pg43743,113.4024327122153,116.80331541218638,119.162669716647,112.67578125,120.82191780821918,116.27616995073893,1639,28.64490543014033,54.8,46949,488
pg43925,111.60693830796924,102.54000981836033,116.08882365731681,96.13560650597688,100.30884502923976,97.27422480620154,5501,17.664242864933648,61.84,97171,351
pg4397,106.54666922388441,107.17081949058694,104.48885918003566,98.59467120181405,110.28694687871902,97.35364057239057,4684,17.883219470538002,75.24,83765,612
pg44018,98.05275132275132,102.93146959158194,104.22003367003367,109.44806859806859,114.5314785090066,112.89767573696143,1994,26.203109327983952,62.35,52249,249
pg44264,108.08870214752568,125.81481700118064,131.5767896354853,111.70940170940172,120.15698653198652,105.89393939393939,945,28.48994708994709,52.67,26923,582
pg44326,109.22795023404778,102.56283215429556,107.80060882800609,112.58177008177009,120.95201519159853,110.34773661298051,4398,10.090723055934516,78.08,44379,458
pg44375,107.55083470169677,107.61061689633118,105.14344636844638,102.884126984127,112.71182895866441,116.21693284193285,4146,18.08345393150024,57.84,74974,338
pg44421,111.25643905360887,107.71320346320346,116.20253164556962,99.36174242424242,106.41849529780565,104.45682302771854,6262,18.67151069945704,51.35,116921,462
pg44454,115.23469696969697,107.10896471949103,104.44571301714159,101.8521756021756,87.71666666666667,107.15753424657535,4853,20.83638986194107,61.23,101119,476
pg44581,112.64021517697988,103.81528057232283,107.98594847775176,110.1985229276896,101.31533646322379,105.58962134911502,1914,20.333333333333332,76.15,38918,296
pg44633,104.21494873107777,108.12967732498981,112.42915869660055,111.3358918128655,124.81728481728483,108.13183104024688,8538,18.012883579292573,64.04,153794,724
pg44796,107.63411554570091,112.53439482891538,105.87599841473082,123.18967847488973,120.21699411699412,108.77082560296847,1901,14.322987901104682,79.3,27228,335
pg44803,113.85818749152081,102.62373737373738,102.25191570881226,110.83365004560657,118.88686313686314,108.71103520322269,4610,14.694577006507592,73.71,67742,209
pg44819,107.93441358024691,112.88762589823196,105.12444444444444,123.36654836654837,106.97883597883597,97.95370507018234,4707,15.909496494582537,73.51,74886,305
pg44828,112.15920634920636,119.7131251871818,109.1638608305275,102.86298412698412,122.19662936644069,115.01385476385477,9265,13.228062601187263,81.06,122558,486
pg44841,107.26101634683725,97.29182826976944,104.78017324816105,118.94003527336861,105.74449855699855,109.03374655647382,5932,12.31962238705327,77.98,73080,373
pg44872,108.67047094319821,111.08261567038163,103.3843018478435,118.20535817949612,110.86080586080587,101.65938138340735,4578,14.331367409349062,75.95,65609,294
pg44878,115.50404238075471,102.12090028615452,114.06308356676003,116.22099567099569,106.46406071019474,121.30538302277432,6797,13.460497278210976,81.33,91491,902
pg44984,120.49768378039406,109.39515279241306,113.73350245930891,111.67902930402931,105.85031746031746,118.87110112110113,5088,12.54068396226415,77.06,63807,293
pg45042,112.46541439858271,109.07271241830065,109.84977264337729,115.23686036186037,108.7517942583732,114.67216117216117,1129,16.977856510186005,70.47,19168,176
pg45047,106.55468162510415,107.91974545921914,102.32198228128462,102.19809941520468,105.21400226757369,109.01800595238096,4383,17.01825233858088,72.19,74591,598
pg45104,105.52334267040149,110.57719069362906,104.54691670763098,116.44574829931973,121.46196801676253,113.65515113541429,630,21.144444444444446,71.18,13321,133
pg45401,106.4492600422833,102.96809523809524,112.43625847234095,110.62053571428572,104.894518626913,114.36075949367088,3318,19.031645569620252,52.77,63147,340
pg45402,109.55759034972519,105.36294803536181,106.52270210409745,92.22236394557824,98.94607843137256,111.19088669950739,4512,18.809840425531913,58.59,84870,349
pg45403,111.7773306505701,107.42199662622198,99.25394564283452,93.97206959706959,94.87384506041222,108.18584656084656,3476,16.964902186421174,63.36,58970,221
pg45618,105.01963241436924,103.5546737213404,112.67471495640508,115.13721264367815,113.81367663344406,103.82014848950331,1983,12.189611699445285,80.24,24172,109
pg45622,116.28245067497404,119.28400750981396,115.49541811674165,128.12964466089468,125.11788411788412,124.94407467532469,5204,13.593389700230592,76.15,70740,465
pg45636,100.5661865569273,108.7440476190476,116.44581618655691,112.96283770242104,104.94416099773242,105.73854988238548,6100,13.131967213114754,76.05,80105,406
pg45816,99.17876436980211,106.19311299081036,100.69417631917632,135.94828221423967,127.38747594997595,128.24475220959596,2572,21.99416796267496,56.93,56569,533
pg45817,112.54663022163021,112.62634770889488,113.48992673992673,102.58132471095433,107.4834352701325,106.08292136532877,2518,24.109610802223987,66.0,60708,317
pg45818,112.31966867152052,106.00454788657036,118.55339105339104,97.47642204538757,107.38095238095238,104.79215282072425,623,23.7784911717496,59.26,14814,115
pg45872,120.2729968444254,115.5062106454152,121.03245184766924,108.66219667943807,128.12880675526023,123.87435638856093,1422,18.238396624472575,71.28,25935,140
pg45912,118.51510446075663,113.65860722312335,109.17419779533182,118.49269680936348,105.4527417027417,115.257215007215,4824,13.50497512437811,73.81,65148,239
pg46008,114.51329966329966,120.42323232323233,116.06901927437643,104.78387773842319,119.65965626413386,109.04307359307359,4656,13.349441580756015,74.22,62155,273
pg46064,113.66653439153438,117.76582849385046,121.91862824675326,99.92150072150072,108.8817958254578,106.72072616925558,5114,13.449159170903403,76.15,68779,269
pg46217,116.491008991009,121.15312499999999,117.1896060844659,95.9455467372134,97.07965194109772,109.41230486685032,2437,26.12679524004924,63.66,63671,308
pg4632,124.45426487093154,103.73452826823612,116.52045233677886,129.61565193216566,112.51603062525393,116.7619375573921,5359,14.606456428438142,76.15,78276,297
pg4634,116.6238079553297,111.44486401279879,113.25269703841133,114.23359180502037,108.8855667890478,110.12107980095784,4397,8.792813281783033,90.6,38662,201
pg46402,108.64415430904792,115.9756649386279,106.00247336377473,103.96286848072562,106.90807848065913,103.09016271085237,2081,17.839019702066313,75.03,37123,203
pg46457,105.62732301368665,101.14282991641481,107.26321968629662,101.16604596384009,97.11796999296999,102.2455837173579,5111,12.663862257875172,87.25,64725,418
pg46505,115.38836642284917,114.50202421035753,108.6124562819478,113.27722501512825,117.0284142940393,122.49218808402482,9783,14.05376673821936,64.24,137488,795
pg4653,111.46500047200982,112.99469036440868,113.7116176005065,123.15922253422254,105.3315528557464,121.750858000858,11551,18.70097827027963,60.48,216015,1363
pg46566,107.66816378066378,106.1705075969782,104.1390306122449,106.54523631375483,87.65724867724867,109.85595238095239,5253,16.407386255473064,73.71,86188,375
pg46623,114.31478405315616,106.37213164251207,107.10497835497836,122.99661044973544,107.6319093714927,105.37858422939068,3008,23.388962765957448,61.03,70354,520
pg4676,113.68306559571619,112.30319605319605,112.70719449395921,119.67147993914298,114.63073700760266,117.10227272727272,4007,20.49338657349638,64.38,82117,495
pg47211,108.70325904254474,104.14554673721341,107.97885745207174,115.00925925925924,118.32254689754689,105.89936686285,7165,19.809630146545707,69.25,141936,235
pg47282,103.35109819121446,100.07496843434342,105.9389882817302,116.30887185104054,108.881968641115,95.56451851851851,8212,16.230029225523623,80.45,133281,271
pg4733,106.24294414735591,109.48560047151597,107.97252027807582,106.20231414675858,108.75259289321791,111.20083041958043,5926,14.07036787040162,78.08,83381,378
pg47338,110.35105304748163,113.85386297376093,119.1609403254973,129.3714616121158,119.58436997230102,117.79861111111111,1789,25.078814980435997,45.36,44866,480
pg4745,106.85497737556562,112.65921409214093,101.02612189940959,125.58695556144535,108.29625292740046,98.65291177076891,6446,11.31926776295377,80.62,72964,267
pg47455,111.40505510571299,118.60516061441987,110.47512437810944,107.37454055378583,118.38428238428239,112.13599086099086,2387,20.19019689987432,67.69,48194,869
pg4763,115.62508658008656,110.49109602518695,110.8920088920089,105.68703956861852,103.50740891053391,100.86424429479986,434,18.797235023041473,72.6,8158,255
pg4765,113.21998371998372,104.0340057319224,111.10495626822157,108.54580026455028,105.03578514739229,102.71617647058824,2305,5.622993492407809,86.81,12961,214
pg47697,113.19772098441823,105.2208568506037,106.01629273504274,134.19156846240182,128.8595995372855,107.40106813476378,3044,12.931668856767411,80.51,39364,320
pg47744,119.37095825984714,110.32110424297925,113.68561856185617,91.89268461007592,99.84974200883292,97.77572523262178,6727,16.538575888211685,67.59,111255,606
pg47771,107.51758438038925,115.3797123015873,111.21128747795414,107.97277797277798,104.88964686998395,102.93686651367375,1860,23.253225806451614,62.04,43251,373
pg47772,109.51288567861602,118.33174974535268,112.779736136879,113.09794098445414,116.28571428571428,104.43302959043699,1801,21.313714602998335,59.2,38386,347
pg47773,113.80176366843034,118.21096091408592,112.3375598517644,115.39967757936506,113.55543407839326,108.3962989957888,1646,23.520656136087485,59.3,38715,367
pg4790,111.56494876431584,103.61329460013671,108.01321138211381,103.1737987987988,111.09760802469135,116.93994893994892,6906,11.011584129742253,81.53,76046,448
pg4794,112.13626870205817,115.25385617618626,115.60559026065356,128.5247564935065,123.46318843193842,120.10434173669469,5408,18.09060650887574,70.77,97834,355
pg4795,115.57490559086303,116.8519345238095,105.48444460129242,116.35107485107486,115.48023843081982,104.31444444444445,1410,27.904964539007093,52.7,39346,166
pg47997,103.20880066902794,115.21275252525251,108.65438291421437,95.72542388167389,106.00396825396825,109.29936743674367,389,16.6426735218509,76.76,6474,91
pg48297,109.73151260504201,110.6225118835413,112.78694292824727,115.21300186741364,103.83309990662933,104.05809332279921,2178,21.229568411386595,76.9,46238,148
pg48482,98.31718086295551,102.61390358612582,100.51562186055858,111.09026547947003,102.5108225108225,97.83910533910533,2955,18.130287648054146,74.53,53575,327
pg48483,109.20653998778998,110.43146645021645,102.46808143547274,120.84628074471824,115.7054834054834,109.43158569825235,3094,17.892695539754364,74.83,55360,256
pg48989,109.11048658629304,106.57064221670964,101.75934985866493,109.0227873977874,102.246632996633,104.47802197802199,1245,21.016064257028113,75.98,26165,63
pg4903,112.65359039585843,116.00974025974027,114.32512729926523,111.62688422688423,114.16941391941391,111.71639568441893,6840,13.057163742690058,78.48,89311,890
pg4918,112.83129064297897,112.1005291005291,110.4167798493641,117.90038558891018,109.25967540574281,109.1256957328386,4722,18.183608640406607,71.18,85863,850
pg4923,107.83394287704631,116.51798941798941,114.43342151675483,103.71786833855798,96.85882635882635,95.92521367521367,4608,22.67599826388889,71.92,104491,223
pg4929,105.83937198067632,115.00818452380952,109.18897829223914,104.03715728715727,105.7243450993451,99.75321632851754,5715,13.159755030621172,74.73,75208,332
pg49537,89.71068660022148,101.25150693188667,108.49550912050911,123.0517818635796,92.27411564625851,106.5972375733014,7920,13.719949494949494,74.53,108662,453
pg4955,111.41964285714285,116.2015306122449,112.39545177045176,101.848899958489,103.37882653061226,101.26976396619254,3589,16.036500417943717,74.22,57555,515
pg49680,115.45200892857142,122.3911773989899,119.62081583727925,134.38368473090696,131.14907390934786,107.76209677419355,7235,13.027643400138217,73.31,94255,410
pg49718,116.1786541005291,109.47336036420543,124.21989206938187,113.16957299351667,98.63627819548873,101.91471048513301,5440,29.27702205882353,62.95,159267,1188
pg50042,119.50996534329867,120.11210434587059,109.28814644137226,110.5745584618824,109.48641173641174,108.83707535402452,6387,25.295443870361673,63.26,161562,523
pg502,99.32724867724868,100.83285523044559,100.63498230164898,122.10004177109441,104.9733593700985,103.35481601731603,8548,12.43156293869911,82.04,106265,438
pg50209,115.9805427547363,113.94537815126051,113.51911976911977,99.99301881246325,105.3874883286648,104.74009078123004,5247,12.210405946255003,77.06,64068,224
pg50440,112.7321578884079,112.18804508983081,99.64533196791261,110.71663727219283,113.70910762679057,120.27623344196377,11705,12.736522853481418,82.27,149081,492
pg50688,114.0309443642777,111.85458185458185,118.39641955266956,116.05353197150072,119.70373376623375,122.3748953378583,5893,33.17308671304938,52.91,195489,728
pg5094,113.11655393217892,106.59652847152847,100.81628186628187,104.60759897828864,103.51157407407408,99.1561059907834,6501,13.372865712967236,79.09,86937,380
pg51251,112.05684643335245,116.37503279548733,116.4744309673555,97.9504157218443,107.26635514018692,118.20735129068463,5618,30.11445354218583,57.17,169183,522
pg51455,114.15106225296444,109.97627815446964,116.7310276357306,123.01418650793651,115.92884990253411,106.06231231231232,5998,24.84211403801267,61.63,149003,545
pg515,102.10383998717332,94.44581357795644,102.3166282642089,108.09048590298589,115.69033876176734,115.06298891167313,3484,17.03874856486797,83.59,59363,438
pg5151,118.69502526794193,102.89553700267986,103.54082921047207,100.47254150702427,98.96363971945368,105.72904368358913,5945,12.53994953742641,78.99,74550,371
pg51628,114.26914355485785,118.34027777777779,110.2167120904985,113.51855577911915,112.96310039167183,104.41067547080205,1853,32.294117647058826,45.87,59841,357
pg51629,114.31153714010856,112.08197934821311,109.78328303152247,105.00845186559474,112.70361582861584,109.40262708458913,2227,26.166591827570723,63.26,58273,229
pg51630,115.28008490217792,104.75253527336861,105.46135085978835,119.12476379440665,113.68055555555556,117.07800284292821,1969,31.076180802437786,53.21,61189,315
pg5165,109.21603835978837,111.93566095740009,118.6264522991327,116.11752305665348,111.37029384756659,120.0058137655225,8140,15.796805896805896,69.35,128586,577
pg51715,97.77996031746031,106.09556641860011,104.57624716553289,112.65841584158416,109.83928571428572,103.17490379990379,7172,23.05591187953151,66.81,165357,610
pg5176,107.53562128562129,119.10958173282116,106.35067746106708,115.4924983692107,102.39628427128426,114.48988735279057,4518,15.463700752545375,68.7,69865,475
pg5179,119.69526546250684,111.42274844720497,121.63846801346803,113.16666666666666,106.50444444444445,95.8260582010582,7962,21.433057020849034,67.22,170650,564
pg51936,96.15938294509722,104.60427519749554,111.38991439272338,110.98728020950244,111.14585730724971,113.91068903318904,2717,20.399337504600663,68.03,55425,389
pg51937,115.9199776177388,109.28102453102453,96.6086691086691,107.05112658425911,111.14440795475278,101.13511264720943,3037,17.857095818241685,70.36,54232,354
pg51938,96.15938294509722,104.60427519749554,111.38991439272338,107.05112658425911,111.14440795475278,101.13511264720943,5754,19.057525199860965,69.25,109657,590
pg51972,108.37608225108224,110.5860824998756,114.38220551378447,111.57699443413729,115.3315897065897,121.01915708812258,5869,20.51184188107003,69.15,120384,719
pg51988,120.42101543813872,107.61086309523809,107.77840434419382,100.59210526315789,108.42420416284054,97.2159090909091,4448,18.09757194244604,71.38,80498,383
pg5234,106.72810618500273,118.92890014969456,110.38047639089305,111.79632459044223,112.53691520467837,108.2923831569665,1261,32.09199048374306,44.34,40468,508
pg5235,113.24536574536575,110.81529581529581,113.68523242630384,96.73901471157569,114.13931788931788,111.39182270206365,1229,30.069161920260374,41.2,36955,359
pg5236,108.5012353998203,112.35492898913952,114.66390824622532,108.62169312169311,116.77261861298005,113.72941172183597,566,32.24204946996466,43.02,18249,287
pg5237,117.49881323245808,114.31208397337429,99.53170995670996,114.93527467364677,113.50005023106289,99.58260743321719,626,36.12779552715655,37.44,22616,254
pg5238,109.70098057726925,109.67788555751518,104.87221255262492,113.2513822008204,106.8920705363013,109.71046443268666,1213,28.625721352019784,45.77,34723,304
pg5239,101.58697701735677,107.17960334239405,116.54757727953604,119.51437282229963,115.99447056774643,109.88866213151928,1348,27.108308605341247,46.58,36542,415
pg5240,108.08825944170772,114.7874261155511,112.97154459654459,119.51437282229963,115.99447056774643,109.88866213151928,6248,30.35787451984635,43.63,189676,1522
pg525,115.22879605774344,107.6671050203027,112.53171741452992,113.54204204204204,98.22578347578347,106.1100450130301,871,15.415614236509759,85.12,13427,116
pg53356,113.8940609951846,114.62595532039977,112.05407247073913,112.67866161616162,105.9031007751938,112.41828529657477,2050,23.34390243902439,52.5,47855,393
pg53604,104.90563409867207,111.44045686456401,113.53530411749588,128.28210290307064,108.93352380952382,122.21027236652237,7075,11.31929328621908,86.23,80084,373
pg53668,108.20118871643263,104.58970438328237,101.55028068137824,123.2653177432589,113.41177893921797,116.06855049712192,2560,24.396484375,57.47,62455,436
pg537,108.35223719370062,106.90428591470258,104.18617021276594,110.1874888074888,114.44546194546194,102.66110248447204,4109,18.35629106838647,73.31,75426,631
pg547,104.84676434676435,113.8235544217687,117.48118944547517,105.20360195360195,109.42467833092833,108.17617057272228,7671,15.546082648937556,66.57,119254,419
pg5622,112.77892561983471,122.95711233211233,116.09183673469387,114.31292517006804,96.50907029478458,102.91192881192882,3946,20.358084135833757,60.08,80333,405
pg5662,117.6641761016761,111.97611832611831,104.11301173106729,116.58772959620418,107.55110630110629,108.78197467634088,514,13.527237354085603,87.15,6953,68
pg5663,101.73673469387757,115.08701864584216,103.16924713608387,101.50958464193758,101.70826858326858,105.4586143023643,1642,12.21863580998782,75.3,20063,255
pg5705,113.6964886964887,106.16605616605617,107.34999387585596,102.01211332070707,104.97585842188116,111.07727370227369,3425,17.740729927007298,73.41,60762,620
pg5848,106.8444907677581,107.94988952020202,114.08386363636365,110.26368624516773,103.84273313492062,108.45113788487282,2015,11.353846153846154,78.99,22878,216
pg5869,101.48528003668191,108.64858906525573,118.0455140923891,96.67684407096172,100.69658747337317,115.78723323460164,2121,16.597831211692597,76.66,35204,325
pg587,110.48768012809109,112.23214008214009,100.2295918367347,97.83199227076777,99.50150724465793,114.11285473785473,4746,16.541930046354825,85.12,78508,590
pg6005,104.7631473464807,108.7097785616304,91.01483084816418,104.0532732082732,94.65024420024419,99.36379551820728,6755,14.356772760917838,77.47,96980,580
pg6028,102.94982993197279,111.45386858273456,112.78344671201815,115.20161290322581,107.91570622739455,111.96137716450217,7513,17.762278716890723,73.81,133448,419
pg6057,108.65179298613032,111.1718877968878,101.1805342208568,113.96630684130685,114.84273182957394,100.22845804988663,5182,13.745079120030876,77.47,71227,329
pg6060,109.02991452991454,111.59176114890401,113.26228742700705,117.25133838383839,119.88978063135364,110.56775901875902,6393,23.024401689347723,58.25,147195,1241
pg6102,107.19291345510857,118.1883718133718,110.97102789335797,108.2311277224068,111.86667234139145,112.47644874065328,7071,18.35553669919389,71.68,129792,454
pg6105,111.52577360910693,103.70128248779935,114.15319264069264,113.60617652956361,106.88842203548086,114.08223258223258,2988,22.701472556894245,73.31,67832,128
pg6113,107.84436783148124,105.32399341850561,111.97406116918312,116.59228140478139,113.46726190476191,130.58763693270737,6841,16.148223943867855,74.12,110470,324
pg620,106.72433035714286,113.08327248387488,112.9841824841825,118.7255232819749,114.41245225362873,107.81656846240179,4712,13.408106960950764,68.64,63179,607
pg6292,114.33008156966491,112.19256259204712,107.35672198172198,109.93398268398269,110.69585253456222,110.55584733893558,1520,15.460526315789474,76.76,23500,212
pg6293,111.68193342151676,109.74387560230934,108.42126623376622,108.97868053355859,113.84102048186556,107.79356980887593,1100,16.515454545454546,76.66,18167,173
pg6294,102.20555555555555,108.06446786364819,110.29926730357764,118.06756338899196,105.3008658008658,104.61928482476428,2823,15.5522493800921,84.51,43904,264
pg6295,113.90546858012611,112.49317956349205,106.92280393217892,117.57821067821068,104.93311333475268,104.21902421902422,4953,15.375731879668887,76.45,76156,418
pg6296,121.00898354930614,102.62153555257004,115.21589043140767,119.78221662596663,110.04941263744081,105.71230158730158,2315,12.361123110151189,87.55,28616,195
pg6297,107.37710206460207,114.0654060445727,100.96054102392131,101.66274740348815,109.30839002267574,116.03381186714519,619,14.119547657512117,78.89,8740,71
pg6298,109.6672077922078,121.5449377949378,108.44972487829632,111.58078231292517,118.97802913931945,103.54250503018108,2289,13.878986456968109,86.33,31769,168
pg6299,121.14676235600147,103.25506884828918,114.76160075879176,110.96748400852879,119.87985861656074,102.90243271221533,5079,13.37664894664304,86.94,67940,325
pg6311,103.96354166666666,112.68394308943088,103.73187830687831,111.48389355742296,116.2001836547291,109.731502050581,6468,22.570964749536177,70.77,145989,390
pg6376,116.6273287152408,120.13410364145658,127.71965124077802,117.64756258234519,133.04604517104517,130.5050629447181,12598,15.379107794888078,72.9,193746,966
pg6410,116.02353492278866,116.36265432098764,104.13459595959596,114.22148526077098,107.9237071172555,117.57169462481963,9418,11.290613718411553,82.24,106335,752
pg6474,101.79202741702741,92.43912337662337,102.14706454594096,109.43896364679497,89.90665416065417,109.02658497416562,10661,14.492730513085077,76.66,154507,395
pg6517,96.52387716450217,108.11182121971596,100.90115440115439,110.90086129148628,112.10972222222222,111.89572192513369,4792,14.431969949916528,42.76,69158,436
pg6526,107.97056058419696,103.30127228014551,105.76975108225109,110.60889821560554,99.05680641440135,99.01371912401325,2131,11.055842327545752,79.6,23560,282
pg6592,109.68724709633801,114.99069940476193,112.23185550082103,109.85939754689755,97.1557250732008,97.27433628318585,4185,21.294862604540025,62.21,89119,289
pg6809,111.49464285714285,117.62784679089026,111.87322073351484,117.61250474671527,115.73954599761052,114.0198817622287,3534,24.92840973401245,57.03,88097,348
pg681,109.78806238404452,102.29311141932502,104.33652430044182,102.04020311615247,96.04887881078358,95.8958697921464,1805,13.91191135734072,76.86,25111,195
pg6864,108.76815375982044,105.74759123977874,105.24618635332921,97.80237729921274,99.98865596963424,104.20418894830661,6388,10.75187852222918,69.52,68683,913
pg6901,106.45240566311995,108.69931056597724,107.28252988438174,115.41861882842896,110.13165314889453,111.87965409913083,4133,15.723203484151949,72.9,64984,489
pg6954,106.6120919011544,107.25344215969217,116.84862012987011,117.57713788736514,118.22735507246375,111.90095255273826,2922,27.041067761806982,65.39,79014,311
pg7063,107.79068354068353,113.60353535353536,101.42783428155768,114.16520878892014,105.73361648833345,105.88853219190297,11022,13.788513881328253,78.38,151977,862
pg7085,110.688462000962,111.06672041110816,114.98339699516171,115.77120963327859,113.6713615023474,99.66302457055882,1889,21.825304393859184,57.34,41228,173
pg7119,104.35110028860028,106.44527067914164,111.63855045298345,98.05346744758509,99.92844202898551,102.99349390919159,536,31.328358208955223,51.45,16792,128
pg7171,131.66666666666666,100.0,100.0,131.66666666666666,100.0,100.0,2,17.0,88.57,34,21
pg7183,111.34090909090908,109.06622186519095,98.42331626706627,106.94103194103195,111.41834028040924,105.1952861952862,2955,27.57766497461929,45.66,81492,318
pg726,108.89378796786204,118.43632958801497,111.07107107107106,113.75197925197924,106.1340213731518,106.61505681818181,218,33.0045871559633,57.13,7195,128
pg730,107.67441543717054,111.42225627057087,116.74560959135427,121.09000535546927,117.84072871572873,104.53065883887803,9193,17.279886870444905,67.83,158854,491
pg7424,118.31592559982391,120.95964487489911,120.66344200017672,118.07936507936508,110.08796881584493,115.15432098765433,4808,14.5488768718802,74.32,69951,350
pg766,118.03243704652155,103.52883037814544,100.42345977939198,121.58021900743418,107.87655383438515,119.68951941778028,19591,18.37741820223572,72.8,360032,1237
pg7757,108.88690476190477,108.02755484216158,111.64357864357864,118.03785361924896,115.46385017421603,112.147035480859,339,25.38053097345133,61.19,8604,116
pg7758,112.05376468769326,108.61837692823609,105.87000811688311,114.48769440436106,114.7550505050505,120.03943796316676,445,19.6,73.21,8722,93
